,Unnamed: 0,Video Link,Video Title,Views,Uploaded Date,Likes on Video,Dislikes on Video,Comments
7,7,https://www.youtube.com/watch?v=Dk9mcJtIuCs,15 Business Books Everyone Should Read,"1,834,917 views",26 Nov 2017,60K,1K," - You've been asking for it so we did it! Which Books should we add to PART 2?
Ask us a question: www.alux.com/question/
Get Rich Playlist: https://www.youtube.com/watch?v=nllZrOoxpzc&index=1&list=PLP35LyTOQVIsxb5Mf-Pr1xHJMZPtdIX8q
Saish Kamble - Thank me later!!! 
1.)Napoleon Hill - Think and Grow Rich 
2.) Rhonda Byrne- The secret 
3.) Robert Kiyosaki - Rich Dad Poor Dad
J. - I've read everything on this list several times and here are a few changes I'd make:

Napoleon Hill's Laws of Success.  Nobody read's this but it taught me far more than Think and Grow Rich.  Think and Grow Rich is more of a generality, Laws of Success really hammers it all home.
Wayne Ndlovu - Just read Rich dad Poor Dad. It's amazing.
Mihir Gadhvi - While watching this video i closed my eyes so I can’t judge the book by its cover
Syed Noor Mohammed - ""When to read?"" This is been very helpful
Tavares 13 - the richest man of babylone should be in the list..
Carolyn - shorturl.ca/lawofattraction?-Try-These-Ways-to-Manifest-Emergency-Money
Tupaici NDJEKE - ""The Hard Thing about Hard Things""- Ben Harowitz, one of my favourite.
Annie Blogger - Not a business book but tremendously helped me in my business.... ""The Procrastination Elimination Method"" by John Isaac
Dominique Hilliard - The Richest man in Babylon by George S. Clason
Elvis Paul - Alux is literally giving away the tremendous amount of value for free! Who else is so grateful for this?
A & P - 'The Richest Man In Babylon' is a great book for financial wisdom.
Dan Dimit - “What to say when you talk to yourself” by Shad Helmstetter, PhD. Changed my life
Yamin Abrar - Rich Dad Poor Dad is an eye opener for you
Mitch Prime - ""The 7 habits of highly effective people"" was absolutely amazing! Not a business book but it's an incredible piece of literature. Worth a read in my opinion. Also great list from Alux, thanks!
Mohammadbagher Azarkaman - ""The secret of millioners mind"" is my favorite and it is life changing
Syed Noor Mohammed - ""When to read?"" Superb idea..
Torry Terry - hello my name is Torry Terry, and I am the Author of the book ""The Locks Hated on with a smile."" I am from Miami Florida and was lucky enough to have a stepfather who was one of the original Gangsters from a city called Opa-Locka in Miami Florida named Chilly Willie.  he told me how it was in the late 80's and early 90's in Miami involving the African Americans. too many times we hear about the Cubans and the Colombians back then, but rarely the Black people. This inspired me to write this BASED ON A TRUE STORY book. its a book that intriguing, dramatic and a lesson learner for those in the dope game. I hope you all get the book and enjoy it.  
Eduardo Tarusov - I finally read all of these books, and still broke :(
Xpanential - Think and grow rich is prob the most famous recommend book I've seen
Jonathan Stokes - ""The Millionaire Fastlane - One to read after the 4 Hour Work week"" SPOILER: MJ Demarco criticises The Four Hour Work Week in the Millionaire Fastlane!
Ali Asadullah - Rich Dad Poor Dad! Loved this book I would recommend everyone to go for it.
Najma Omar - ""Rich Dad poor Dad"" was a mong the first books i read, Exactly after i finished my high school. It was such a nice book
Емил Гелев - You should write a book on your own. ""How to play 4 ads in 12-minute video"" :D.
Ashish Sherkar - You should also include: The subtle art of not giving f, The one thing, Meditations by Marcus Aurelius.
awesome factz - Geeta have to include in seconds part.
T GR8-1 - So good, Recommendations... Thank you so much... I discovered you... It's one of the greatest blessings...! - T GR8-1
Jrobi65230 - Include: The Compound Effect
Lekis Kisle - The Art of War. I recommend that book to everyone. It dramatically changed my life and decision making.
Ale AM - You're definitely the best channel ever. Thank you for your content. It has impacted my life 100%!!
Utku Odabasi - ""The Goal"" by Eliyahu M. Goldtratt
Juice WRLD Cold Play 999 - ""WHEN TO READ"", it's all over my mind.
Dr.Vivek Raskar - I would also recommend "" Start with Why"" - Simon Sinek
Dr Suzanne Doyle-Morris, inclusiq - Thank you for compiling this list. I enjoyed it.
Bidhan Roy - I have been reading ""The Monk who Sold His Ferrari "". I find peace of mind reading this book....
Rajdeep Kaur - I like how u told when to read those books
CG Entrepreneur - Perfect just what i was looking for, these books sound effective in both providing value and providing vision!
feraidon ahmadi - ""keep any promises"" one of the life-changing books.
David Hobgood - I remember well, in 1979, a trainer in my no. 1 profession assigned me to a reading list of 5 greatest books of all time, and your list is comparitive to his. Dale Carnegie and
Napolin Hill,  and later, I read Rich Dad, Poor Dad. Reading is the next step to moving forward in business and in life. Thank you for these nuggets of wisdom, they do work for the serious minded and venturing entrepreneur.
Marçal Cid - Thanks for the video. I love the fact that you told ""when to read"" the books!!!
Anna Sk - Thank you for including ""when to read"" sections. It's really useful
shakti singh - My favorite book is ""secret of the millionaire mind""
Anyone read.
BBetterVids - 'Secrets of the millionaire mind ' changed me forever 👍
Soumia Hifdi - BLESS YOU GUYS !!THANK YOU SOOO MUCH WITH THIS  INSPIRING BOOKS 

CANT WAIT TO READ THE POWER OF HABIT
Antoine Hopkins - The Alchemist ✔️
Shubham Deokar - 'The Richest Man in Babylon' should be included in part 2
xplanish - The gratest salesman ever by Og Mandino and the richest man in babilon
Ténzy Jangchup - You missed the most important business book “The Blue Ocean Strategy” by W.Chan Kim and Renée Mauborgne 🔥☑️
Simply Changing Life - I've read 7 out of 15 books by now. I am glad for that. Some of them at high school. I am now a junior at the university.
Rohan Jansen - I just bought Tools of titans by Tim Ferriss and it is so worth it in just one paragraph of the book there is so much knowledge and wisdom you can learn
I Should Know This - I loved this video!  I have a video upcoming of the 12 business books I've decided to read this year, and I'll be sure to include some of these on there. Thank you!
Petite C - ""The Richest Man in Babylon""
MY HIGHER STUDY ,PANCHKULA - 'Who moved my Cheese' should be included.
Ryan - Thank you narrator for keeping me interested.
You're doing the exact opposite of WatchMojo and that is a marvellous thing.
Gail Cat - 15 things about
bitcoin
Mato Lato - This was great, thanks, I've been looking for ""how to get rich book felix dennis"" for a while now, and I think this has helped. You ever tried - Hiyogan Jenhloe Domination - (do a google search )? 

It is a great one of a kind product for discovering how to gain the mind of a successful millionaire without the headache. Ive heard some extraordinary things about it and my m8 got excellent success with it.
Saif Khan - 7 Habits of highly effective people!❤
YOHANEL ISRAELITE'S A-MEN PIERRE-EL - It's A LUXURY LIFE STYLE ALUX HAVE A FEW OF THEM BOOK'S ALSO PRESENTLY READING RICH DAD poor dad FROM ROBERT. K THANK YOU 🌞
Neetha Tandur - Thank you, Alux for bringing out the incredible list of Business books! I'd like to recommend a book which I read recently and knocked sense and perspectives into me. the book is called as ""The Defining Decade: Why Your Twenties Matter"" by Dr. Meg Jay. this book talks about how important our formative years of 20s are in all our lives.
Zeeshan Ahmad - i have a mentor who read ""think and grow rich"" 44 times
i am on my 4th turn.
life is all about principle and system.
Paul Henry - My favorite book was HOW TO MAKE YOUR OWN BEER AT HOME by I.P. Freely
karthik b - 'The compund effect' by Darren Hardy. Would be a great addition In second part.
Abhilash 08 - Thank you Alux for the recommendations : )
Stanley fujiwara - this video needs a little more light… i made my first million trading stocks as a beginner with the help of Mrs Sandra Gail Gaines who handles my investment portfolio…she is getting the recognition she deserves in the US now
Harsha Ghosh - Add 7habits of highly effective people.
Shobhit Tyagi - i HIGHLY recommend reading ""maximum achievement"" by brian tracy, it's like an updated version of think and grow rich
Mahendra Baahubali - Videos starts at 1:23
hamzah malik - This channel deserve more ❤
Dark Side - Song playing in the background,  dj quads dreams
Hitesh Dharmadhikari - that female voice is so inspiring and classy 😊
Arjun Kumar - THANK YOU.I read ""THINK AND GROW RICH"" and it is purely amazing
Tiscur Taylor - Love this! Thanks.
Sarvfateh Singh - When she says ""When to read "" in the same tone😂😂
The Rideshare Guy - Definitely agree about Chris G's $100 Start Up -it's one of my favorites!
mukesh p - Thank you Alux .. for making lot of valuable videos .. it changed my thinking. I need to purchase The power of habit
Boss G - Secrets of the Millionaire Mind: Mastering the Inner Game of Wealth

Book by T. Harv Eker it's like Rich Dad Poor Dad but on steroids.
Andres Rafael - Son fantásticos 
gracias, otro buen libro también es 
""Los 7 hábitos de la gente altamente efectiva - Stephen Covey""
rainynight02 - I got a sample of ""Think and Grow Rich!""
And it sounds a hell of a lot like the ""secret"" of that book is the same as the book ""The Secret""
So... Positive thinking.
Kofi A - Do a video on 15 things you should spend your money on to make more moneyyy
puneet mishra - I like how u say.. when to read 💁🏼✌🏻
Angel Osorio - Yes! I've already read 4 of these! I'm on the right track! Lol and a few of these are already in my wish list! I have to check out the other ones you mentioned here! Thank you so much!
Philippe Zevenberg - Lady: ''how to win friends and influence people, a book for the introverts little shits.'' 
me: you had me at win friends
Simran Raj ch17b104 - what about the bonus ,for staying till the last ,no 16

they are one of the most amazing  advice from the whole list .
Liz B - 1 book that has been a great influence is ""The 7 habits of highly effective people"", another is a short, obscure book called ""The richest man in Babylon"" .
Sarah Nduta - Emotional intelligence 2.0
Rajesh Velide - Thank you, Alux for the great info.
BeauJames59 - ""The Secret""??? If the Secret worked, imagination brings results, every kid would have a pony.
anna bella - I love that you added Atlas Shrugged! 2nd half needs the Alchemist 🤩
Investing Book Summaries - I've got a few of these done on the channel!
Babita Kumari - Thanks...
Luv from India😊
Hewan Telahun - Your video is an amazing awakening. I love all the advises. I am planning to start a project with your advice. Thank you
Nardeen Nadhim - After watching this, I got motivated and finally read a book from my book shelf that was gathering dust: The Pact by Dr. Sampson Davis, George Jenkins, and Rameck Hunt. I’ve already read 107 pages out of 247 and I’m glad I made the choice to read it. Great book 📖
Daniel Corona - You should include: Stephen Covey's “7 habits of highly efective people"".
Vic Toza - ""Atlas Shrugged"" a science fiction novel? LOL. No, Alux. Just no. 

6:42 ""Oh, people are going to be so mad we put Ayn Rand in here...""  ""people"" = liberals.
Jeet Das - 6:12 did she just Burped under her voice?🤔
Teenage Impact - Thank you for the video, I've read some of these, will check the others out. Reading is essential for growth.
Fredley Sisimia - Yes I read 'Think and grow rich', great book. ""Rich dad poor dad"", ""The 4 hour workweek"", great books. Like Lawncrak, I recommend 'The science of getting rich' -  Wallace D Wattles. Also ""Understanding Your Potential - Myles Munroe""
Alux great voice and thank you so much.
Shivlal Mistry - The alchemist and power of subconscious mind 
very powerful and must include books
Taha Sheikh - How about principles by Ray Dalio. love the goal setting.
Nafaa Boutefer - Let me add another one that I am reading now and honestly, I didn't enjoy a book like it for a long time.
Power Questions by Andrew Sobel and Jerold Panas. A book teaches you how to ask questions that allows you to understand about everything, be it a client, a partner, a strategy, a business, a mission, whatever... Great book that everyone should read. Full of stories with great meanings.
Roseanna Sunley - Business Book Reviews - Thanks for this great video! I've read 2 on your list but I have several others on my reading and review list for this year. Thanks again x
Johnnie Blaze - 48 laws of power and the law of the garbage truck
N T g - Starts at 1:23
Many thanks for sharing this wonderful list!
Marco la Torre - Thank you for these advices.
pspol - Have you started your business after reading any of above book?
Robert Mitchel - ATLAS SHRUGGED!!! THANK YOU!!! i get sooooo much flack for loving this novel, best book ever.
Richard Lalone - 48 Laws of Power
stefon wefon - that voice <3 <3 <3
Keep moving forward - 6:32
Indonesian language....?
Grand Revue All Stars - thanks for this great recommendation #alux i already buy 3 of them ^_^
Life Style - I Love U sO Much :) All books quite good and help me to understand the inside world of Reality 😊
Khawaza Shahzeb - We will hit 1 million soon 💝
Andy T - Which book do you recommend for me to read first? Clawing my way out of debt. Opening a new business this year, and for the first time have a little money to invest.
C. Marquez - I've read already
1) think and grow rich 
3) rich dad poor dad
6) the 4hr work week
Melissa Garza - Thank you for all the research and time...
Ashish Patnaik - The 7 habits of highly effective people. Stephen R Covey
Sanzhar Shaimerden - 48 Laws of power? You guys just don't want to advertise the greatest tool.
HAT HAT - 2 min introduction of blah blah
Christopher Jackson - Thank You I needed this
"
